1499.4500	4.0000	30.0000
1499.2028	3.0000	22.0000
1498.9554	2.0000	22.0000
1498.7083	2.0000	26.0000
1498.4611	2.0000	29.0000
1498.2137	4.0000	26.0000
1497.9666	3.0000	21.0000
1497.7192	2.0000	23.0000
1497.4720	1.0000	26.0000
1497.2247	2.0000	27.0000
1496.9775	2.0000	18.0000
1496.7302	4.0000	37.0000
1496.4830	4.0000	22.0000
1496.2357	5.0000	31.0000
1495.9885	0.0000	20.0000
1495.7412	2.0000	34.0000
1495.4940	1.0000	27.0000
1495.2467	3.0000	24.0000
1494.9995	3.0000	20.0000
1494.7522	3.0000	26.0000
1494.5050	3.0000	27.0000
1494.2577	3.0000	28.0000
1494.0105	3.0000	32.0000
1493.7633	2.0000	30.0000
1493.5160	2.0000	28.0000
1493.2688	2.0000	27.0000
1493.0215	0.0000	27.0000
1492.7743	6.0000	30.0000
1492.5270	3.0000	21.0000
1492.2798	3.0000	39.0000
1492.0325	2.0000	25.0000
1491.7853	1.0000	28.0000
1491.5380	1.0000	25.0000
1491.2908	1.0000	20.0000
1491.0435	4.0000	29.0000
1490.7963	3.0000	28.0000
1490.5490	3.0000	25.0000
1490.3018	3.0000	32.0000
1490.0544	2.0000	31.0000
1489.8073	3.0000	28.0000
1489.5601	3.0000	18.0000
1489.3127	0.0000	20.0000
1489.0656	2.0000	25.0000
1488.8182	4.0000	32.0000
1488.5710	5.0000	27.0000
1488.3237	3.0000	29.0000
1488.0765	4.0000	29.0000
1487.8292	3.0000	31.0000
1487.5820	6.0000	40.0000
1487.3347	3.0000	40.0000
1487.0875	1.0000	25.0000
1486.8402	1.0000	20.0000
1486.5930	4.0000	18.0000
1486.3457	3.0000	19.0000
1486.0985	3.0000	27.0000
1485.8512	6.0000	33.0000
1485.6040	2.0000	25.0000
1485.3567	1.0000	21.0000
1485.1095	2.0000	31.0000
1484.8623	4.0000	22.0000
1484.6150	2.0000	34.0000
1484.3678	2.0000	25.0000
1484.1205	2.0000	24.0000
1483.8733	2.0000	25.0000
1483.6260	4.0000	31.0000
1483.3788	1.0000	33.0000
1483.1315	3.0000	29.0000
1482.8843	3.0000	26.0000
1482.6370	7.0000	40.0000
1482.3898	3.0000	31.0000
1482.1425	5.0000	40.0000
1481.8953	1.0000	26.0000
1481.6479	1.0000	21.0000
1481.4008	7.0000	48.0000
1481.1534	1.0000	24.0000
1480.9062	3.0000	29.0000
1480.6591	4.0000	31.0000
1480.4117	8.0000	32.0000
1480.1646	1.0000	28.0000
1479.9172	3.0000	34.0000
1479.6700	3.0000	46.0000
1479.4227	4.0000	32.0000
1479.1755	1.0000	35.0000
1478.9282	4.0000	26.0000
1478.6810	3.0000	29.0000
1478.4337	3.0000	31.0000
1478.1865	2.0000	32.0000
1477.9392	7.0000	29.0000
1477.6920	2.0000	38.0000
1477.4447	4.0000	41.0000
1477.1975	8.0000	49.0000
1476.9502	8.0000	39.0000
1476.7030	3.0000	44.0000
1476.4558	5.0000	51.0000
1476.2085	9.0000	53.0000
1475.9613	4.0000	63.0000
1475.7140	8.0000	63.0000
1475.4668	6.0000	58.0000
1475.2195	3.0000	66.0000
1474.9723	11.0000	52.0000
1474.7250	4.0000	71.0000
1474.4778	4.0000	69.0000
1474.2305	6.0000	62.0000
1473.9833	8.0000	78.0000
1473.7360	5.0000	75.0000
1473.4888	8.0000	63.0000
1473.2415	7.0000	74.0000
1472.9943	4.0000	67.0000
1472.7469	5.0000	71.0000
1472.4998	8.0000	67.0000
1472.2524	7.0000	64.0000
1472.0052	8.0000	89.0000
1471.7581	4.0000	61.0000
1471.5107	9.0000	84.0000
1471.2635	6.0000	65.0000
1471.0162	5.0000	58.0000
1470.7690	6.0000	78.0000
1470.5217	5.0000	49.0000
1470.2745	6.0000	61.0000
1470.0272	9.0000	53.0000
1469.7800	8.0000	61.0000
1469.5327	8.0000	56.0000
1469.2855	3.0000	53.0000
1469.0382	6.0000	49.0000
1468.7910	3.0000	66.0000
1468.5437	4.0000	41.0000
1468.2965	12.0000	53.0000
1468.0492	6.0000	41.0000
1467.8020	5.0000	56.0000
1467.5548	6.0000	47.0000
1467.3075	5.0000	47.0000
1467.0603	3.0000	25.0000
1466.8130	7.0000	40.0000
1466.5658	4.0000	42.0000
1466.3185	5.0000	45.0000
1466.0713	7.0000	43.0000
1465.8240	3.0000	36.0000
1465.5768	8.0000	39.0000
1465.3295	4.0000	28.0000
1465.0823	3.0000	52.0000
1464.8350	3.0000	33.0000
1464.5878	4.0000	34.0000
1464.3405	3.0000	38.0000
1464.0933	3.0000	47.0000
1463.8459	7.0000	49.0000
1463.5988	6.0000	42.0000
1463.3514	4.0000	57.0000
1463.1042	9.0000	46.0000
1462.8571	5.0000	39.0000
1462.6097	3.0000	45.0000
1462.3625	8.0000	63.0000
1462.1152	10.0000	51.0000
1461.8680	5.0000	70.0000
1461.6207	6.0000	70.0000
1461.3735	9.0000	65.0000
1461.1262	3.0000	57.0000
1460.8790	14.0000	54.0000
1460.6317	6.0000	72.0000
1460.3845	10.0000	69.0000
1460.1372	4.0000	76.0000
1459.8900	9.0000	90.0000
1459.6427	10.0000	79.0000
1459.3955	13.0000	88.0000
1459.1482	11.0000	79.0000
1458.9010	6.0000	70.0000
1458.6538	8.0000	87.0000
1458.4065	7.0000	65.0000
1458.1593	13.0000	85.0000
1457.9120	5.0000	73.0000
1457.6648	5.0000	67.0000
1457.4175	13.0000	73.0000
1457.1703	3.0000	64.0000
1456.9230	6.0000	57.0000
1456.6758	4.0000	58.0000
1456.4285	9.0000	84.0000
1456.1813	8.0000	77.0000
1455.9340	4.0000	55.0000
1455.6868	1.0000	59.0000
1455.4395	7.0000	61.0000
1455.1923	8.0000	63.0000
1454.9449	4.0000	60.0000
1454.6978	1.0000	65.0000
1454.4504	10.0000	72.0000
1454.2032	6.0000	66.0000
1453.9561	2.0000	74.0000
1453.7087	6.0000	60.0000
1453.4615	6.0000	54.0000
1453.2142	7.0000	66.0000
1452.9670	9.0000	49.0000
1452.7197	9.0000	65.0000
1452.4725	11.0000	53.0000
1452.2252	6.0000	53.0000
1451.9780	3.0000	58.0000
1451.7307	4.0000	52.0000
1451.4835	4.0000	36.0000
1451.2362	5.0000	52.0000
1450.9890	7.0000	50.0000
1450.7417	6.0000	59.0000
1450.4945	5.0000	51.0000
1450.2472	6.0000	66.0000
